employee_id,fullname,nik_baru,company_id,area_id,position_id,department_id,division_id,directorate_id,grade_id,education_id,major_id,years_of_service_months,nip
EMP101337,Lestari Jatmiko Situmorang,,4,1,6,5,3,1,2,4,4,94,871264
EMP101338,Oktavia Yulianto,,2,1,3,6,5,2,1,2,6,39,275899
EMP101339,Ayu Subekti,,3,2,4,5,4,2,2,2,1,10,623997
EMP101340,Ayunda Permadi,,4,3,3,2,4,2,3,1,5,32,783183
EMP101341,Joko Putra,,2,1,6,2,2,3,2,4,4,28,258095
EMP101342,Arif Pradana,,3,2,3,3,5,1,1,2,2,69,928173
EMP101343,Anisa Anugrah Saputra,,3,1,3,2,5,2,2,1,4,19,941394
EMP101344,Ayunda Anugrah Rahmawati,,1,4,5,1,2,1,3,3,2,60,802926
EMP101345,Nadia Pramudita Gunawan,,4,1,5,2,3,2,1,1,2,66,275639
EMP101346,Luthfi Tri Subekti,,2,3,1,6,1,3,3,4,5,75,881468
EMP101347,Utami Adi Handayani,,2,3,3,2,3,2,2,4,3,71,159491
EMP101348,Rendra Yudhistira Pradana,,2,1,4,4,5,3,1,3,3,34,483585
EMP101349,Novi Kusuma,,4,2,4,5,2,1,2,4,3,62,146787
EMP101350,Bella Dharma Maulida,,2,2,3,3,3,1,1,4,4,64,942075
EMP101351,Dwi Tamba,,1,2,2,3,2,3,2,4,3,69,726333
EMP101352,Dian Sinaga,,3,3,4,6,4,3,3,2,1,49,389620
EMP101353,Prasetyo Halim,,1,1,4,1,4,1,3,1,6,42,622822
EMP101354,Wulan Aji Rohman,,1,4,4,5,3,3,3,3,5,56,614747
EMP101355,Utami Halim,,4,4,3,3,4,2,2,3,2,39,653137
EMP101356,Yuni Ramadhan,,3,4,1,3,1,3,2,2,2,56,408262
EMP101357,Bayu Zulfikar Hasibuan,,3,3,4,6,2,3,2,3,6,31,633810
EMP101358,Kurnia Maulana,,3,4,6,5,5,1,2,2,6,30,591614
EMP101359,Fajar Iqbal Simanjuntak,,2,4,5,6,1,3,2,1,2,92,897455
EMP101360,Fitri Iqbal Lukman,,1,2,5,1,5,2,1,4,4,64,846588
EMP101361,Adi Pratama,,2,2,3,1,1,3,3,2,3,77,710143
EMP101362,Valdo Kusuma,,1,4,6,5,1,1,2,4,1,26,126509
EMP101363,Rafa Gunawan,,1,2,4,2,4,3,2,4,5,28,442840
EMP101364,Rizky Baskara Handayani,,1,1,5,4,2,3,3,4,3,74,212333
EMP101365,Teguh Setiawan,,2,1,6,5,3,3,1,4,6,110,502864
EMP101366,Rani Firmansyah,,3,2,4,2,5,3,2,4,3,67,293310
EMP101367,Ahmad Nugroho,,4,2,2,3,4,2,2,1,3,73,994183
EMP101368,Julia Herlambang,,3,1,3,3,1,3,1,3,3,48,645475
EMP101369,Dimas Yudhistira Pratomo,,3,3,6,6,5,2,3,3,2,65,831723
EMP101370,Iman Rachman Simanjuntak,,3,4,3,1,1,2,1,2,5,55,792395
EMP101371,Anisa Kurniawan,,3,2,2,2,4,2,1,2,5,44,636494
EMP101372,Adit Gunawan,,1,3,6,2,5,3,2,4,3,51,254668
EMP101373,Hana Aji Sinaga,,2,4,3,2,3,1,3,1,3,40,146003
EMP101374,Anisa Qolbi Kurniawan,,2,2,3,3,5,2,1,1,5,14,528126
EMP101375,Lestari Salsabila,,3,2,3,1,3,3,3,3,4,71,932619
EMP101376,Iman Tamba,,2,3,5,1,4,2,2,1,3,74,198368
EMP101377,Dwi Utama Fauziah,,2,4,1,5,3,1,1,2,3,61,369853
EMP101378,Joko Dharma Utami,,2,2,2,3,3,3,2,3,4,73,538168
EMP101379,Oka Pamungkas,,3,4,5,6,1,3,1,4,3,21,398639
EMP101380,Teguh Utama Pratomo,,2,4,4,2,2,3,3,3,1,45,967444
EMP101381,Kurnia Ridwan,,4,4,3,1,4,1,3,1,5,47,485764
EMP101382,Citra Zulfikar Siregar,,2,3,5,3,3,2,2,1,2,79,197674
EMP101383,Rizky Ramadhan,,3,4,4,3,2,2,1,3,1,20,902995
EMP101384,Indra Ginting,,2,1,6,6,5,1,1,2,1,62,481482
EMP101385,Dian Yudhistira Lestari,,2,2,4,4,5,1,3,4,1,19,528277
EMP101386,Rama Maulida,,4,4,3,2,5,2,1,1,4,7,634264
EMP101387,Zahra Wibowo,,3,2,6,6,4,3,3,2,2,27,568802
EMP101388,Ayunda Tri Hidayat,,3,1,3,6,1,2,3,3,6,59,799232
EMP101389,Rizka Erlangga Siregar,,1,1,6,2,1,2,1,1,1,56,195760
EMP101390,Wahyu Pramudita Gunawan,,4,1,1,1,3,1,3,4,5,64,717529
EMP101391,Dewi Fauziah,,3,1,3,4,4,3,2,1,2,4,171144
EMP101392,Yoga Siregar,,1,2,4,2,4,1,1,1,1,64,572418
EMP101393,Evi Jatmiko Halim,,4,4,6,1,5,3,2,4,1,85,215857
EMP101394,Ari Utami,,3,3,4,4,2,2,1,3,4,49,149080
EMP101395,Nabila Saputra Setiawan,,1,4,3,4,2,2,1,1,1,111,765927
EMP101396,Gita Ginting,,3,4,5,3,5,1,1,1,4,36,406239
EMP101397,Gita Wijaya Setiawan,,4,2,4,1,2,2,2,1,3,53,754546
EMP101398,Umar Kusuma,,4,4,3,1,4,1,3,3,2,42,418828
EMP101399,Utami Rohman,,2,1,2,1,4,3,1,4,4,2,929387
EMP101400,Rendra Rachman Wijaya,,1,2,2,1,3,3,3,3,4,18,659231
EMP101401,Evi Situmorang,,2,3,1,1,4,1,3,1,2,74,437145
EMP101402,Wulan Dharma Nugroho,,3,2,2,3,2,1,1,3,3,86,984541
EMP101403,Oktavia Jatmiko Utami,,2,2,2,5,3,3,3,1,5,71,119343
EMP101404,Rizky Salsabila,,4,3,5,3,2,1,2,3,6,43,775002
EMP101405,Putri Purnama,,3,2,5,1,5,2,1,1,6,71,970175
EMP101406,Ahmad Zulfikar Rohman,,2,1,5,1,3,3,1,2,3,82,797928
EMP101407,Zahra Jatmiko Hartanto,,4,4,3,1,2,2,3,1,2,23,376772
EMP101408,Vania Aji Ginting,,2,2,3,6,3,2,3,3,2,53,951474
EMP101409,Rendra Utama Handayani,,1,3,3,5,4,2,3,4,4,58,265754
EMP101410,Andi Ganesha Handayani,,2,4,3,5,3,1,3,3,1,46,346213
EMP101411,Dwi Firmansyah,,3,1,5,6,1,1,2,2,1,73,333495
EMP101412,Mahendra Kurniawan,,2,4,4,3,4,2,1,3,1,38,156500
EMP101413,Nugroho Fadillah Rahmawati,,2,1,5,6,2,1,3,1,4,24,530852
EMP101414,Rafa Lestari,,2,1,4,3,5,3,2,2,5,39,398371
EMP101415,Hadi Adi Anggara,,2,1,6,3,1,3,2,2,2,58,709064
EMP101416,Prasetyo Tri Halim,,1,2,1,4,1,2,1,1,1,1,932856
EMP101417,Arif Halim,,1,1,3,6,5,1,3,1,6,34,796234
EMP101418,Kartika Kurniawan,,4,4,6,1,4,1,2,4,5,3,147398
EMP101419,Bella Siregar,,1,2,1,6,2,3,3,1,4,13,395992
EMP101420,Cahyo Rachman Indrawan,,1,3,3,2,4,3,2,4,1,73,580080
EMP101421,Galih Santoso,,2,2,3,6,4,1,3,2,6,81,340126
EMP101422,Hana Pratomo,,3,1,4,5,2,3,1,4,2,33,352664
EMP101423,Galih Gunawan,,2,3,2,1,3,3,2,3,5,69,960647
EMP101424,Yoga Aji Hidayat,,3,1,6,3,3,1,3,3,6,78,322449
EMP101425,Wahyu Aji Situmorang,,1,3,5,4,2,1,2,4,6,53,127983
EMP101426,Utami Yulianto,,4,2,6,5,3,1,2,1,3,27,246002
EMP101427,Arif Pratama,,3,4,5,4,1,2,3,3,5,53,201332
EMP101428,Umar Wibowo,,1,2,2,3,4,2,3,1,3,90,102844
EMP101429,Yoga Erlangga Hidayat,,3,4,4,1,5,3,1,1,6,40,826954
EMP101430,Iman Fauziah,,4,1,4,6,5,1,1,2,1,22,775059
EMP101431,Valdo Rahmawati,,4,1,1,4,4,1,2,1,2,68,836128
EMP101432,Lestari Hasibuan,,3,2,5,4,3,2,2,1,5,45,256531
EMP101433,Anisa Zulfikar Rohman,,2,1,2,3,2,3,2,4,6,61,243062
EMP101434,Vania Rachman Gunawan,,3,4,6,4,4,1,3,1,6,55,322171
EMP101435,Bayu Anggara,,2,1,3,4,4,1,2,1,4,25,324330
EMP101436,Nabila Hartanto,,1,4,4,2,4,3,2,1,1,66,137169
EMP101437,Kurnia Zulfikar Indrawan,,3,3,4,6,5,2,3,1,4,25,430009
EMP101438,Kurnia Fauziah,,2,1,1,5,2,1,1,4,5,7,900204
EMP101439,Oka Anugrah Hidayat,,1,4,5,5,1,1,2,3,3,57,316747
EMP101440,Ari Lestari Fauziah,,1,2,1,2,5,2,2,2,3,62,970884
EMP101441,Mahendra Pradana,,3,1,6,1,5,3,1,3,1,103,917908
EMP101442,Valdo Saputra Fauziah,,4,4,2,5,1,1,1,4,1,65,408683
EMP101443,Teguh Iqbal Siregar,,2,3,2,6,1,2,2,2,1,54,860755
EMP101444,Rizky Siregar,,1,3,4,1,2,3,2,3,5,63,307091
EMP101445,Ayunda Qolbi Hartanto,,1,1,2,3,5,1,3,1,5,45,427876
EMP101446,Fitri Adi Pratomo,,2,4,4,1,2,2,1,4,3,67,779300
EMP101447,Rendra Pramudita Situmorang,,3,3,4,6,5,1,1,4,1,52,242430
EMP101448,Dewi Herlambang,,3,2,4,4,5,3,3,1,3,5,305213
EMP101449,Bella Hidayat,,4,2,1,3,1,1,1,2,4,73,678396
EMP101450,Fajar Iqbal Permadi,,3,4,4,2,5,1,2,3,4,42,446766
EMP101451,Bayu Kusuma,,1,2,1,1,2,1,1,2,5,103,981956
EMP101452,Dimas Wibowo,,2,3,3,1,2,2,2,2,6,25,149085
EMP101453,Adi Saputra Pratomo,,3,4,4,6,4,3,1,2,3,68,939508
EMP101454,Utami Adi Siregar,,1,3,5,1,3,2,2,1,2,45,312842
EMP101455,Galih Mahardika Wibowo,,3,1,6,2,1,3,1,4,3,68,224922
EMP101456,Nurlita Rachman Ramadhan,,3,1,4,5,4,3,3,4,1,59,823516
EMP101457,Arif Simanjuntak,,3,1,5,6,5,3,2,3,1,93,105267
EMP101458,Oktavia Kusuma Pratama,,3,4,4,1,5,2,2,3,2,22,761657
EMP101459,Hadi Qolbi Ananda,,4,4,2,5,1,1,3,1,1,63,235841
EMP101460,Zahra Fadillah Saputra,,1,4,4,6,1,3,1,2,6,66,748578
EMP101461,Dimas Halim Wijaya,,4,1,5,5,1,1,1,3,2,76,643168
EMP101462,Dwi Pratomo,,3,1,3,1,1,1,2,3,4,50,341362
EMP101463,Budi Mahendra,,4,1,5,3,5,3,3,3,3,2,787531
EMP101464,Arif Utami,,3,4,1,2,2,3,2,3,2,37,220959
EMP101465,Oka Lestari Simanjuntak,,2,3,6,2,4,3,3,3,2,84,411583
EMP101466,Kartika Ramadhan,,1,4,1,4,3,3,1,3,5,97,646496
EMP101467,Bella Aji Siregar,,1,4,2,5,1,1,1,2,3,35,117243
EMP101468,Yuni Nugroho,,4,4,6,5,1,2,1,4,6,10,465492
EMP101469,Rizka Wijaya Kurniawan,,4,3,1,2,1,1,1,2,3,32,867698
EMP101470,Citra Simanjuntak,,2,4,4,2,1,1,1,1,1,76,419209
EMP101471,Rani Hidayat,,1,4,5,4,3,3,1,4,3,46,329381
EMP101472,Mahendra Baskara Purnama,,2,1,5,5,2,1,1,2,4,41,165090
EMP101473,Kurnia Lukman,,3,1,6,3,4,1,2,3,4,110,215548
EMP101474,Hadi Ramadhan,,3,2,2,2,1,1,3,2,3,28,439908
EMP101475,Rifqi Permadi,,1,1,5,1,1,2,1,2,3,51,196972
EMP101476,Mahendra Wijaya Pamungkas,,2,2,2,2,2,2,1,1,4,95,520267
EMP101477,Putri Indrawan,,4,3,1,3,2,3,2,3,2,16,114271
EMP101478,Ayunda Wibowo,,3,1,3,5,1,2,3,1,2,79,785899
EMP101479,Oka Wibowo,,2,4,3,5,2,3,3,4,1,9,868709
EMP101480,Rizki Yudhistira Hartanto,,2,4,6,5,4,1,1,1,6,45,373519
EMP101481,Bella Situmorang,,2,1,2,2,5,1,3,4,2,88,985645
EMP101482,Dimas Suharto,,2,1,2,6,3,2,3,3,3,43,664313
EMP101483,Ayunda Iqbal Fauziah,,3,4,2,5,4,2,1,2,6,79,835217
EMP101484,Oka Qolbi Mahendra,,1,1,1,4,5,2,3,2,5,15,852731
EMP101485,Maya Salsabila,,4,1,2,1,4,2,2,1,5,37,313525
EMP101486,Yoga Utama Utami,,2,1,4,5,1,2,2,1,5,17,188617
EMP101487,Rizka Siregar,,3,2,6,6,2,3,2,2,3,47,637865
EMP101488,Yuni Tri Maulida,,4,3,4,4,1,1,2,1,2,13,174989
EMP101489,Anisa Adi Anggara,,4,1,1,4,3,1,1,1,4,35,215547
EMP101490,Rizki Nabila Utami,,4,1,2,4,5,1,1,3,3,81,219124
EMP101491,Umar Yudhistira Maulida,,3,3,4,1,5,1,1,3,3,64,744739
EMP101492,Bella Salsabila,,4,3,2,6,5,2,3,4,5,54,832106
EMP101493,Rani Utama Nugroho,,2,4,1,1,1,2,1,2,4,45,588951
EMP101494,Rafa Halim Maulida,,2,3,6,5,3,3,2,2,5,39,412724
EMP101495,Gita Yudhistira Maulida,,3,4,2,5,2,3,2,1,5,13,202520
EMP101496,Tania Zulfikar Kurniawan,,1,3,1,5,4,1,3,1,2,70,274914
EMP101497,Bayu Santoso,,3,1,6,1,5,2,1,1,1,65,143513
EMP101498,Luthfi Santoso,,3,3,1,4,1,3,1,2,6,82,783745
EMP101499,Hadi Sinaga,,1,3,5,4,1,3,1,4,2,65,599805
EMP101500,Joko Ganesha Pratomo,,3,1,2,6,5,2,1,1,3,48,170267
EMP101501,Dinda Utama Salsabila,,2,1,3,6,1,2,3,1,3,35,623609
EMP101502,Ayunda Gunawan,,2,4,1,3,5,3,3,3,2,28,657451
EMP101503,Citra Indrawan,,3,2,2,1,1,3,2,3,4,54,867885
EMP101504,Putri Lukman,,1,3,5,1,1,1,1,1,2,71,227854
EMP101505,Vania Jatmiko Kusuma,,1,2,1,4,3,1,1,4,6,21,967464
EMP101506,Putri Dharma Rahmawati,,2,2,3,1,4,3,2,3,5,77,573393
EMP101507,Hadi Herlambang,,3,4,4,4,4,3,2,2,4,72,540413
EMP101508,Iman Zulfikar,,3,3,5,6,3,2,2,1,5,78,940310
EMP101509,Satya Tri Kusuma,,3,2,6,5,4,3,1,3,4,6,578955
EMP101510,Fitri Rachman Gunawan,,1,1,6,3,4,2,3,1,3,32,234893
EMP101511,Indra Rachman Siregar,,3,3,6,4,4,1,3,2,3,65,540317
EMP101512,Vania Permadi,,3,1,5,1,4,3,2,2,2,24,932598
EMP101513,Ayu Gunawan,,2,1,3,4,3,1,2,1,6,27,622286
EMP101514,Julia Pramudita Situmorang,,4,1,5,6,3,2,1,4,5,65,516900
EMP101515,Intan Indrawan,,4,3,5,3,2,3,1,3,3,59,496299
EMP101516,Galih Pradana,,2,3,6,6,3,2,1,1,5,78,846272
EMP101517,Galih Saputra Nugroho,,2,3,2,4,2,3,2,3,4,20,543863
EMP101518,Ayunda Mahendra,,3,1,2,2,5,3,1,2,1,25,617477
EMP101519,Rendra Baskara Pamungkas,,2,2,5,3,1,2,2,1,1,30,420053
EMP101520,Dimas Tamba,,1,2,3,2,3,2,1,1,1,75,228900
EMP101521,Utami Utami,,1,4,5,3,3,2,3,4,6,92,434338
EMP101522,Lestari Permadi,,3,4,5,5,3,2,3,2,6,19,601587
EMP101523,Maya Halim,,1,2,4,1,2,1,1,3,2,17,298254
EMP101524,Putri Jatmiko Salsabila,,3,1,6,4,2,2,1,2,3,35,866782
EMP101525,Rani Aji Indrawan,,3,3,3,5,1,2,2,4,4,74,695961
EMP101526,Ayu Maulida,,1,1,6,4,2,2,2,2,6,43,786635
EMP101527,Eko Nugroho,,2,3,4,6,4,3,3,3,4,20,315676
EMP101528,Wahyu Nabila Anggara,,2,1,5,6,2,1,1,1,6,96,345469
EMP101529,Dian Qolbi Santoso,,3,1,3,2,2,1,3,4,6,27,499052
EMP101530,Bella Ananda,,2,4,1,2,3,2,2,1,6,37,818397
EMP101531,Cahyo Firmansyah,,1,2,2,3,1,2,1,3,4,55,103251
EMP101532,Nurlita Lestari,,4,3,2,2,3,2,3,2,4,17,832155
EMP101533,Fajar Hasibuan,,3,2,1,5,4,1,2,1,3,25,607546
EMP101534,Nadia Kusuma Zulfikar,,4,1,5,2,2,3,3,2,5,76,522473
EMP101535,Dimas Halim,,2,1,2,5,4,2,2,1,3,47,633566
EMP101536,Indra Syahputra,,2,4,5,5,5,3,1,2,3,25,690197
EMP101537,Kartika Candra Firmansyah,,3,4,3,4,4,3,1,2,3,37,826768
EMP101538,Satya Sinaga,,1,1,5,1,1,3,3,4,3,12,862919
EMP101539,Intan Wijaya Ridwan,,2,3,5,3,4,3,2,1,1,87,819504
EMP101540,Oktavia Herlambang,,4,3,3,1,3,1,1,2,1,82,423047
EMP101541,Ayunda Adi Kurniawan,,4,2,6,6,3,3,1,1,5,47,125598
EMP101542,Rama Firmansyah,,4,4,6,3,3,2,3,1,6,54,324502
EMP101543,Iman Rahmawati,,4,2,2,2,1,3,3,4,2,91,461752
EMP101544,Dewi Wibowo,,1,2,2,5,1,2,2,4,4,78,651639
EMP101545,Fajar Santoso,,3,1,2,5,1,2,1,3,5,52,646909
EMP101546,Zahra Candra Salsabila,,1,2,3,5,4,3,2,3,2,26,726563
EMP101547,Iman Maulana,,4,1,5,5,3,1,2,3,1,12,736928
EMP101548,Fitri Saputra Tamba,,3,4,4,3,2,1,3,4,2,43,768828
EMP101549,Cahyo Zulfikar Utami,,4,2,1,1,2,1,2,2,4,13,538733
EMP101550,Ayunda Firmansyah,,4,2,3,5,5,2,3,1,4,59,187663
EMP101551,Hana Saputra Pamungkas,,2,1,5,6,2,3,1,4,3,39,618057
EMP101552,Evi Dharma Pamungkas,,3,4,5,3,1,2,1,3,1,61,231002
EMP101553,Oktavia Rohman,,4,4,4,4,5,3,2,1,5,42,716628
EMP101554,Adit Jatmiko Setiawan,,2,2,4,5,5,3,3,1,3,61,500535
EMP101555,Bayu Nabila Lestari,,2,1,2,3,2,3,2,1,4,32,127466
EMP101556,Satya Pramudita Rahmawati,,2,2,6,1,3,3,3,4,3,64,665264
EMP101557,Rendra Zulfikar Wijaya,,4,2,4,3,2,1,3,4,5,7,712253
EMP101558,Novi Halim Ramadhan,,2,1,6,1,5,2,2,4,2,87,911728
EMP101559,Hana Lestari Wijaya,,2,4,2,2,2,1,1,4,5,55,776080
EMP101560,Gita Maulida,,1,1,2,6,4,3,2,2,3,84,893582
EMP101561,Mahendra Qolbi Pamungkas,,4,3,5,3,3,3,1,2,3,82,942426
EMP101562,Cahyo Lukman,,4,3,3,3,4,2,3,2,4,80,478050
EMP101563,Nugroho Yudhistira Nugroho,,2,3,6,4,3,2,1,4,2,90,993560
EMP101564,Prasetyo Pramudita Purnama,,1,1,6,1,1,3,3,1,3,37,752326
EMP101565,Oka Subekti,,2,2,6,4,1,1,1,1,4,82,831764
EMP101566,Iman Purnama,,4,4,2,2,3,2,3,1,3,39,155181
EMP101567,Putri Santoso,,1,1,1,6,2,2,1,2,5,62,176518
EMP101568,Anisa Setiawan,,1,4,2,1,3,2,3,1,3,35,476705
EMP101569,Cahyo Pramudita Nugroho,,2,1,4,2,2,3,2,3,2,16,856132
EMP101570,Putri Zulfikar Lukman,,1,3,5,6,4,1,3,3,4,52,685119
EMP101571,Nurlita Pratomo,,3,4,3,5,5,1,1,3,4,56,930303
EMP101572,Kartika Mahardika Sinaga,,4,2,5,5,3,1,2,3,6,49,108992
EMP101573,Citra Aji Sinaga,,1,4,2,3,3,2,2,2,3,69,568044
EMP101574,Nurlita Zulfikar Zulfikar,,1,2,2,2,3,2,3,2,4,90,420764
EMP101575,Tania Halim Halim,,1,2,2,4,5,2,3,2,4,32,126357
EMP101576,Putri Rachman Ginting,,3,2,4,6,3,3,2,3,5,46,358685
EMP101577,Rifqi Ganesha Kusuma,,2,3,5,4,4,1,1,1,6,61,102495
EMP101578,Adit Rahmawati,,2,4,3,5,5,2,3,1,4,48,210878
EMP101579,Evi Lukman,,4,2,3,4,4,2,1,4,4,41,976486
EMP101580,Wulan Iqbal Firmansyah,,4,1,3,4,2,2,3,3,3,20,471090
EMP101581,Fitri Handayani,,4,4,1,5,1,1,2,4,1,69,981467
EMP101582,Kartika Nabila Wibowo,,1,4,5,3,1,3,3,1,3,65,689473
EMP101583,Rani Salsabila,,4,1,5,6,3,1,2,4,5,20,364254
EMP101584,Dimas Saputra,,1,3,2,3,5,1,1,1,6,42,243207
EMP101585,Yoga Hasibuan,,4,4,2,1,3,1,1,2,5,55,751181
EMP101586,Kurnia Yulianto,,2,1,4,2,3,3,3,3,4,24,837058
EMP101587,Rizki Dharma Lukman,,2,3,3,2,4,2,2,2,4,88,907379
EMP101588,Joko Jatmiko Handayani,,4,3,5,1,5,2,1,2,2,108,382945
EMP101589,Joko Adi Utami,,4,1,6,2,5,3,2,3,6,99,179217
EMP101590,Citra Nugroho,,3,2,1,5,5,3,1,4,3,52,206900
EMP101591,Andi Situmorang,,3,2,2,5,1,3,1,3,2,71,405627
EMP101592,Luthfi Syahputra,,4,1,1,4,5,2,2,4,1,34,623834
EMP101593,Citra Subekti,,4,1,1,6,4,3,3,1,3,45,453324
EMP101594,Nugroho Rachman Pratomo,,4,2,6,4,3,3,2,1,6,61,951941
EMP101595,Yoga Erlangga Pratomo,,4,4,4,1,5,2,1,4,1,41,291931
EMP101596,Dimas Dharma Subekti,,1,2,3,2,4,1,3,1,1,50,845982
EMP101597,Wahyu Hartanto,,3,2,5,3,3,3,3,4,5,52,147978
EMP101598,Citra Halim,,4,1,2,4,5,3,1,3,1,18,673295
EMP101599,Fitri Aji Permadi,,2,4,1,3,2,3,3,1,1,64,931175
EMP101600,Ari Qolbi Simanjuntak,,3,2,6,2,2,1,3,4,5,54,512553
EMP101601,Ayunda Pratama,,1,3,2,2,2,1,3,1,1,33,379000
EMP101602,Zaki Erlangga Hartanto,,2,2,4,5,4,3,1,4,2,43,228317
EMP101603,Andi Jatmiko Hidayat,,3,1,3,5,1,2,3,3,5,61,663627
EMP101604,Anisa Anugrah Santoso,,4,2,5,3,1,2,1,1,5,43,553651
EMP101605,Ahmad Nabila Wijaya,,4,4,2,2,2,3,3,2,2,57,284787
EMP101606,Nugroho Siregar,,1,1,3,3,3,3,1,1,6,18,559032
EMP101607,Rama Indrawan,,4,1,2,1,1,2,1,2,1,74,179895
EMP101608,Budi Iqbal Pamungkas,,4,3,3,3,2,2,1,4,1,75,595681
EMP101609,Zahra Erlangga Siregar,,4,3,2,3,2,3,1,3,4,68,819679
EMP101610,Kartika Hasibuan,,2,1,6,1,3,1,3,2,3,20,309633
EMP101611,Arif Setiawan,,4,3,2,3,2,2,3,2,3,96,518102
EMP101612,Tania Situmorang,,2,3,6,2,2,1,3,4,3,37,156065
EMP101613,Mahendra Saputra,,2,3,4,1,3,3,1,2,3,68,606176
EMP101614,Rendra Rohman,,4,4,2,4,3,2,3,3,4,57,655316
EMP101615,Gita Pamungkas,,3,1,3,5,5,2,1,4,5,23,258542
EMP101616,Zaki Lestari,,1,3,1,3,4,1,1,3,3,97,998572
EMP101617,Satya Dharma Sinaga,,2,2,4,4,5,1,1,1,1,43,422198
EMP101618,Julia Wijaya Santoso,,3,4,5,5,5,1,1,2,5,88,312246
EMP101619,Fitri Jatmiko Siregar,,4,2,5,3,4,3,1,4,5,4,258276
EMP101620,Galih Salsabila,,1,3,1,2,2,2,1,1,1,61,308297
EMP101621,Citra Lukman,,1,2,1,5,3,1,2,3,2,45,269155
EMP101622,Joko Lestari Nugroho,,3,4,5,5,5,1,3,4,6,60,285013
EMP101623,Mahendra Baskara Handayani,,2,1,5,2,4,1,3,2,2,24,849954
EMP101624,Yoga Fauziah,,2,1,4,3,4,1,2,2,6,48,947363
EMP101625,Rama Siregar,,1,3,6,5,1,3,2,4,2,28,667897
EMP101626,Ahmad Purnama,,3,1,2,1,1,3,3,1,5,55,291123
EMP101627,Zahra Ramadhan,,4,3,1,5,2,2,3,1,6,84,758311
EMP101628,Arif Lestari Hartanto,,3,2,4,2,3,1,1,2,4,74,411457
EMP101629,Wulan Indrawan,,3,4,2,3,4,3,3,4,3,37,216296
EMP101630,Rendra Firmansyah,,2,3,3,3,2,3,2,2,5,34,509860
EMP101631,Ari Halim Suharto,,3,4,5,6,1,2,3,4,5,73,706894
EMP101632,Putri Ginting,,4,3,6,3,1,2,3,3,5,74,167042
EMP101633,Intan Saputra Rohman,,3,1,4,1,1,3,3,3,6,27,834435
EMP101634,Maya Hartanto,,2,2,1,4,4,2,2,3,3,53,641047
EMP101635,Rama Erlangga Ginting,,2,4,5,1,2,3,1,1,4,64,736277
EMP101636,Rizka Aji Putra,,2,1,2,3,1,2,1,2,2,32,176843
EMP101637,Joko Maulana,,1,1,3,4,4,2,1,1,1,54,205763
EMP101638,Prasetyo Rachman Halim,,3,2,5,1,4,3,3,4,4,48,525156
EMP101639,Rani Dharma Sinaga,,1,1,4,5,5,1,3,1,6,65,559850
EMP101640,Rendra Zulfikar,,1,1,5,6,1,1,2,4,3,54,175414
EMP101641,Wahyu Herlambang,,4,2,6,4,3,2,1,3,6,46,675979
EMP101642,Rani Iqbal Tamba,,3,2,4,3,5,2,1,1,6,28,966159
EMP101643,Nurlita Santoso,,3,4,6,4,3,3,1,2,1,42,255062
EMP101644,Hadi Purnama,,1,3,2,6,1,1,3,2,6,33,349173
EMP101645,Bella Tri Wibowo,,1,1,3,2,3,2,3,1,5,57,436416
EMP101646,Rizki Utama Permadi,,1,1,6,6,2,3,3,2,6,53,608602
EMP101647,Nugroho Erlangga Wijaya,,2,4,1,1,2,2,3,1,6,38,133437
EMP101648,Wulan Nabila Pratama,,3,1,4,3,2,2,3,3,4,51,452880
EMP101649,Eko Ginting,,4,1,2,4,2,3,3,4,4,42,497808
EMP101650,Adit Wibowo,,3,2,2,4,4,3,2,2,3,51,883091
EMP101651,Hana Siregar,,1,1,6,4,1,1,2,2,4,20,468124
EMP101652,Ayu Fauziah,,4,1,1,1,4,1,1,1,5,31,338921
EMP101653,Kurnia Lestari Mahendra,,2,3,2,4,5,2,2,2,4,11,843460
EMP101654,Bayu Pramudita Nugroho,,4,2,2,2,3,2,3,2,4,34,253789
EMP101655,Dimas Zulfikar,,2,2,5,6,4,1,2,4,6,29,555153
EMP101656,Vania Erlangga Ridwan,,3,3,5,6,2,2,3,4,3,63,450744
EMP101657,Teguh Syahputra,,3,1,6,3,5,2,2,1,5,7,186165
EMP101658,Yoga Halim Wijaya,,1,1,6,4,3,1,3,2,6,91,725845
EMP101659,Iman Putra,,4,3,6,2,3,2,2,2,6,84,970342
EMP101660,Rizka Yulianto,,4,3,4,5,2,2,2,2,1,64,386516
EMP101661,Adit Yulianto,,3,1,3,5,2,1,3,2,2,20,423677
EMP101662,Oktavia Rachman Wibowo,,4,4,6,3,3,1,1,2,3,49,736082
EMP101663,Ahmad Lukman,,3,1,6,4,3,2,2,2,4,44,670441
EMP101664,Oka Dharma Pamungkas,,4,1,6,1,2,2,2,2,2,54,562466
EMP101665,Satya Salsabila,,2,4,4,1,1,1,1,1,2,48,757488
EMP101666,Zahra Ganesha Hidayat,,3,2,4,6,1,3,2,4,3,63,364099
EMP101667,Dinda Qolbi Siregar,,1,4,1,4,5,2,2,1,3,5,534505
EMP101668,Hana Situmorang,,2,4,5,1,3,1,2,2,5,62,131765
EMP101669,Dimas Rahmawati,,2,4,2,3,5,3,2,4,5,41,249672
EMP101670,Mahendra Erlangga Lukman,,1,3,3,1,3,2,2,4,1,48,474788
